Tue May  7 15:39:47 2019 | SERIAL_configure | MicroADSB_Colector configured
Tue May  7 15:39:47 2019 | SERIAL_reconnect | MicroADSB_Colector serial port was reconnected
Tue May  7 15:39:48 2019 | SERIAL_read | It couldn't read serial port
Tue May  7 15:39:51 2019 | SERIAL_communicate | MicroADSB_Colector serial port was disconnected
Tue May  7 15:39:51 2019 | SERIAL_reconnect | MicroADSB_Colector serial port was closed
Tue May  7 15:39:52 2019 | SERIAL_open | MicroADSB_Colector was opened succesfully
Tue May  7 15:39:53 2019 | SERIAL_configure | MicroADSB_Colector configured
Tue May  7 15:39:53 2019 | SERIAL_reconnect | MicroADSB_Colector serial port was reconnected
Tue May  7 15:39:54 2019 | SERIAL_read | It couldn't read serial port
Tue May  7 15:39:57 2019 | SERIAL_communicate | MicroADSB_Colector serial port was disconnected
Tue May  7 15:39:57 2019 | SERIAL_reconnect | MicroADSB_Colector serial port was closed
Tue May  7 15:39:58 2019 | SERIAL_open | MicroADSB_Colector was opened succesfully
Tue May  7 15:39:59 2019 | SERIAL_configure | MicroADSB_Colector configured
Tue May  7 15:39:59 2019 | SERIAL_reconnect | MicroADSB_Colector serial port was reconnected
Tue May  7 15:40:00 2019 | SERIAL_read | It couldn't read serial port
Tue May  7 15:40:03 2019 | SERIAL_communicate | MicroADSB_Colector serial port was disconnected
Tue May  7 15:40:03 2019 | SERIAL_reconnect | MicroADSB_Colector serial port was closed
Tue May  7 15:40:04 2019 | SERIAL_open | MicroADSB_Colector was opened succesfully
Tue May  7 15:40:05 2019 | SERIAL_configure | MicroADSB_Colector configured
Tue May  7 15:40:05 2019 | SERIAL_reconnect | MicroADSB_Colector serial port was reconnected
Tue May  7 15:40:06 2019 | SERIAL_read | It couldn't read serial port
Tue May  7 15:40:09 2019 | SERIAL_communicate | MicroADSB_Colector serial port was disconnected
Tue May  7 15:40:09 2019 | SERIAL_reconnect | MicroADSB_Colector serial port was closed
Tue May  7 15:40:10 2019 | SERIAL_open | MicroADSB_Colector was opened succesfully
Tue May  7 15:40:11 2019 | SERIAL_configure | MicroADSB_Colector configured
Tue May  7 15:40:11 2019 | SERIAL_reconnect | MicroADSB_Colector serial port was reconnected
Tue May  7 15:40:12 2019 | SERIAL_read | It couldn't read serial port
Tue May  7 15:40:15 2019 | SERIAL_communicate | MicroADSB_Colector serial port was disconnected
Tue May  7 15:40:15 2019 | SERIAL_reconnect | MicroADSB_Colector serial port was closed
Tue May  7 15:40:16 2019 | SERIAL_open | MicroADSB_Colector was opened succesfully
Tue May  7 15:40:17 2019 | SERIAL_configure | MicroADSB_Colector configured
Tue May  7 15:40:17 2019 | SERIAL_reconnect | MicroADSB_Colector serial port was reconnected
Tue May  7 15:40:18 2019 | SERIAL_read | It couldn't read serial port
Tue May  7 15:40:21 2019 | SERIAL_communicate | MicroADSB_Colector serial port was disconnected
Tue May  7 15:40:21 2019 | SERIAL_reconnect | MicroADSB_Colector serial port was closed
Tue May  7 15:40:22 2019 | SERIAL_open | MicroADSB_Colector was opened succesfully
Tue May  7 15:40:23 2019 | SERIAL_configure | MicroADSB_Colector configured
Tue May  7 15:40:23 2019 | SERIAL_reconnect | MicroADSB_Colector serial port was reconnected
Tue May  7 15:40:24 2019 | SERIAL_read | It couldn't read serial port
